VariantID,NPCId,Name,CharacterDefinition,ByeTimeline,GreetTimeline,IdleTimeline,InteractTimeline,SwapAchievementId,PlaceholderMesh,AttachedMesh,AttachmentPositionX,AttachmentPositionY,AttachmentPositionZ,AttachmentRotationX,AttachmentRotationY,AttachmentRotationZ,InteractOverride_X,InteractOverride_Y,MarkerOffset_Z
9821_syndicateguard_f_v2,9821_syndicateguard_f,@9821_syndicateguard,Objects\Characters\npc\Settlements\9821_syndicateguard_f.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\settle_stand_convo_lookaround_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
9821_syndicateguard_m,9821_syndicateguard_m,@9821_syndicateguard,Objects\Characters\npc\Settlements\9821_syndicateguard_m.cdf,Libs\Timeline\Npc\settle_watcher_exit_01.timeline,Libs\Timeline\Npc\settle_watcher_intro_01.timeline,Libs\Timeline\Npc\settle_watcher_ambient_01_noprop.timeline,Libs\Timeline\Npc\settle_watcher_interact_01.timeline,,,,,,,,,,,,
9821_syndicateguard_m_Sitting,9821_syndicateguard_m,@9821_syndicateguard,Objects\Characters\npc\Settlements\9821_syndicateguard_m_Unarmed.cdf,Libs\Timeline\Npc\Interactions\Sit\Generic\settle_generic_sit_exit.timeline,Libs\Timeline\Npc\Interactions\Sit\Generic\settle_generic_sit_greet.timeline,Libs\Timeline\Npc\Interactions\Sit\Generic\settle_generic_sit_ambient.timeline,Libs\Timeline\Npc\Interactions\Sit\Generic\settle_generic_sit_interact.timeline,,,,,,,,,,,,
9821_syndicateguard_m_v2,9821_syndicateguard_m,@9821_syndicateguard,Objects\Characters\npc\Settlements\9821_syndicateguard_m.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
9822_Abayomi,9822_Abayomi,@9822_Abayomi,Objects\Characters\npc\Settlements\9822_Abayomi.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,
9823_Amelia,9823_Amelia,@9823_Amelia,Objects\Characters\npc\Settlements\9823_Amelia.cdf,Libs\Timeline\Npc\Druidess_ambient_bye.timeline,Libs\Timeline\Npc\Druidess_ambient_greet.timeline,Libs\Timeline\Npc\Druidess_ambient_idle.timeline,Libs\Timeline\Npc\Druidess_ambient_talk.timeline,,,,,,,,,,,,
9824_Kuro,9824_Kuro,@9824_Kuro,Objects\Characters\npc\Settlements\9824_Kuro.cdf,Libs\Timeline\Npc\settle_barkeep_exit_01.timeline,Libs\Timeline\Npc\settle_barkeep_intro_01.timeline,Libs\Timeline\Npc\settle_barkeep_ambient_01.timeline,Libs\Timeline\Npc\settle_barkeep_interact_01.timeline,,,Objects\Crafting\Props\Housewares\PewterSet\JAV_PRP_Tankard.cgf,0.73,-0.0966,1.1726,288.3241,1.7843,294.3229,,,
9825_Pop,9825_Pop,@9825_Pop,Objects\Characters\npc\Settlements\9825_Pop.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_01.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
9826_Astrid,9826_Astrid,@9826_Astrid,Objects\Characters\npc\Settlements\9826_Astrid.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
BabyYeti,BabyYeti,@BabyYeti,Objects\Housing\SliceItems\housing_BabyYeti.cdf,Timelines\Housing\BabyYeti\BabyYeti_Idle_Interact.timeline,Timelines\Housing\BabyYeti\BabyYeti_Idle_Interact.timeline,Libs\Timeline\Npc\BabyYeti_Idle_Loop.timeline,Timelines\Housing\BabyYeti\BabyYeti_Idle_Interact.timeline,,,,,,,,,,0.1,0.1,
9501_Grace_s01_01,9501_Grace_s01_01,@9501_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,SwapActive_95_Grace_s01_01,,,,,,,,,,,
9501_Grace_s01_05,9501_Grace_s01_05,@9501_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,SwapActive_95_Grace_s01_05 || 95_s01_05,,,,,,,,,,,
9502_Zander_s01_01,9502_Zander_s01_01,@9502_Zander,objects/characters/npc/natural/theo/theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_95_Zander_s01_01,,,,,,,,,,,0.35
9502_Zander_s01_02,9502_Zander_s01_02,@9502_Zander,objects/characters/npc/natural/theo/theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,SwapActive_95_Zander_s01_02  || 95_s01_05,,,,,,,,,,,0.35
9503_Dog_s01_01,9503_Dog_s01_01,@9503_Dog_prename,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_95_Dog_s01_01,,,,,,,,,,,-3.8
9503_Dog_s01_02,9503_Dog_s01_02,@9503_Dog_prename,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_sick_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_sick_LyingToSit_Interact.timeline,SwapActive_95_Dog_s01_02,,,,,,,,,,,-3.8
9503_Dog_s01_03,9503_Dog_s01_03,@9503_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Interact.timeline,(SwapActive_95_Dog_s01_03  || 95_s01_05) && !SwapOff_9503_Dog_legacy,,,,,,,,,,,
9505_Skye_s01_10,9505_Skye_s01_10,@9505_Skye,Objects\Characters\npc\natural\Skye\skye_spear.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,SwapActive_95_Skye_s01_10,,,,,,,,,,,
9504_Shailyn_s01_01,9504_Shailyn_s01_01,@9504_Shailyn,Objects\Characters\npc\Settlements\9826_Astrid.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_95_Shailyn_s01_01,,,,,,,,,,,
9506_Granny_s01_01,9506_Granny_s01_01,@9506_Granny,Objects\Characters\npc\Settlements\9506_granny.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,SwapActive_95_Granny_s01_01,,,,,,,,,,,
9507_WilliamDaintith_s01_01,9507_WilliamDaintith_s01_01,@9507_WilliamDaintith,Objects\Characters\npc\Settlements\9507_williamdaintith.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_01.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,SwapActive_95_WilliamDaintith_s01_01,,,,,,,,,,,
9508_QuirinusFlaccus_s01_01,9508_QuirinusFlaccus_s01_01,@9508_QuirinusFlaccus,Objects\Characters\npc\Settlements\9508_quirinusflaccus.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_95_QuirinusFlaccus_s01_01,,,,,,,,,,,
9509_AdolfodeAcutis_s01_01,9509_AdolfodeAcutis_s01_01,@9509_AdolfodeAcutis,Objects\Characters\npc\Settlements\9509_adolfodeacutis.cdf,Libs\Timeline\Npc\settle_strgr_gildon_exit_01.timeline,Libs\Timeline\Npc\settle_strgr_gildon_intro_01.timeline,Libs\Timeline\Npc\settle_strgr_gildon_ambient_01.timeline,Libs\Timeline\Npc\settle_strgr_gildon_interact_01.timeline,SwapActive_95_AdolfodeAcutis_s01_01,,,,,,,,,,,
9510_EynonVoyle_s01_01,9510_EynonVoyle_s01_01,@9510_EynonVoyle,Objects\Characters\npc\Settlements\9510_EynonVoyle.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_95_Eynon_s01_01,,,,,,,,,,,
9511_DicunHobday_s01_01,9511_DicunHobday_s01_01,@9511_DicunHobday,Objects\Characters\npc\Settlements\9511_dicunhobday.cdf,Libs\Timeline\Npc\settle_adjudicator_exit_01.timeline,Libs\Timeline\Npc\settle_adjudicator_intro_01.timeline,Libs\Timeline\Npc\settle_adjudicator_ambient_01.timeline,Libs\Timeline\Npc\settle_adjudicator_interact_01.timeline,SwapActive_95_Dicun_s01_01,,,,,,,,,,,
9511_DicunHobday_s01_02,9511_DicunHobday_s01_02,@9511_DicunHobday,Objects\Characters\npc\Settlements\9511_dicunhobday.cdf,Libs\Timeline\Npc\settle_strgr_gildon_exit_01.timeline,Libs\Timeline\Npc\settle_strgr_gildon_intro_01.timeline,Libs\Timeline\Npc\settle_strgr_gildon_ambient_01.timeline,Libs\Timeline\Npc\settle_strgr_gildon_interact_01.timeline,SwapActive_95_Dicun_s01_02,,,,,,,,,,,
9512_Marty_s01_01,9512_Marty_s01_01,@9512_Marty,Objects\Characters\npc\Settlements\9512_Marty.cdf,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_greet.timeline,\Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Guard\settle_generic_stand_guard_interact.timeline,SwapActive_95_Marty_s01_01,,,,,,,,,,,
9513_Amis_s01_01,9513_Amis_s01_01,@9513_Amis,Objects\Characters\npc\Settlements\9513_Amis.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_95_Amis_s01_01,,,,,,,,,,,
9517_OtmarWinkler_s01_01,9517_OtmarWinkler_s01_01,@9517_OtmarWinkler,objects/characters/npc/settlements/9517_otmarwinkler.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_95_Otmar_s01_01,,,,,,,,,,,
0242a_Ede,0242a_Ede,@0242a_Ede,Objects\Characters\npc\Settlements\0242a_Ede.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disagreeing_ambient.timeline,,,,,,,,,,,,
0243a_Niko,0243a_Niko,@0243a_Niko,Objects\Characters\npc\Settlements\0243a_Niko.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disagreeing_ambient.timeline,,,,,,,,,,,,
0244a_Sebastion,0244a_Sebastion,@0244a_Sebastion,Objects\Characters\npc\Settlements\0244a_Sebastion.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,
0245a_Liang,0245a_Liang,@0245a_Liang,Objects\Characters\npc\Settlements\0245a_Liang.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
0246a_Cornelius,0246a_Cornelius,@0246a_Cornelius,Objects\Characters\npc\Settlements\0246a_Cornelius.cdf,Libs\Timeline\Npc\settle_alchemist_exit_01.timeline,Libs\Timeline\Npc\settle_alchemist_intro_01.timeline,Libs\Timeline\Npc\settle_alchemist_ambient_01.timeline,Libs\Timeline\Npc\settle_alchemist_interact_01.timeline,,,Objects\Crafting\Props\Housewares\Writing\JAV_PRP_openbook_A.cgf,-0.2756,-0.2125,1.8104,71.6759,358.2156,114.3229,,,
0247a_Anora,0247a_Anora,@0247a_Anora,Objects\Characters\npc\Settlements\0247a_Anora.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
0248a_Rose_1,0248a_Rose_1,@0248a_Rose,Objects\Characters\npc\Settlements\0248a_Rose.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
99C_Galahad_A,99C_Galahad_A,@99C_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,SwapActive_99C_Galahad_A,,,,,,,,,,,
99C_Galahad_B,99C_Galahad_B,@99C_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,SwapActive_99C_Galahad_B,,,,,,,,,,,
99C_Galahad_C,99C_Galahad_C,@99C_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,SwapActive_99C_Galahad_C,,,,,,,,,,,
99C_Galahad_D,99C_Galahad_D,@99C_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,SwapActive_99C_Galahad_D,,,,,,,,,,,
99C_Galahad_E,99C_Galahad_E,@99C_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,SwapActive_99C_Galahad_E,,,,,,,,,,,
99C_Galahad_F,99C_Galahad_F,@99C_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,SwapActive_99C_Galahad_F,,,,,,,,,,,
99C_Morgaine_A,99C_Morgaine_A,@99C_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,SwapActive_99C_Morgaine_A,,,,,,,,,,,
99C_Morgaine_B,99C_Morgaine_B,@99C_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\morgaine_writing_interact_end.timeline,morgaine_writing_interact_start.timeline,Libs\Timeline\Npc\morgaine_writing_ambient_loop.timeline,morgaine_writing_interact_loop.timeline,SwapActive_99C_Morgaine_B,,,,,,,,,,,
99C_Morgaine_C,99C_Morgaine_C,@99C_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,SwapActive_99C_Morgaine_C,,,,,,,,,,,
99C_Morgaine_D,99C_Morgaine_D,@99C_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,SwapActive_99C_Morgaine_D,,,,,,,,,,,
99C_Morgaine_E,99C_Morgaine_E,@99C_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,SwapActive_99C_Morgaine_E,,,,,,,,,,,
99C_GraceOMalley_A,99C_Grace,@99C_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,SwapActive_99C_Grace_A,,,,,,,,,,,
99C_Adiana_A,99C_Adiana,@99C_Adiana,Objects\Characters\npc\natural\adiana\adiana.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_99C_Adiana_A,,,,,,,,,,,
0202a_Magistrate,0202a_Magistrate,@0202a_Magistrate,Objects\Characters\npc\Settlements\0202_magistrate.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
0203a_Survivalist_1,0203a_Survivalist_1,@0203a_Survivalist,Objects\Characters\npc\Settlements\0203_survivalist.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disagreeing_ambient.timeline,SwapActive_02A_Survivalist_1,,,,,,,,,,,
0203a_Survivalist_1a,0203a_Survivalist_1a,@0203a_Survivalist,Objects\Characters\npc\Settlements\0203_survivalist.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disagreeing_ambient.timeline,SwapActive_02A_Survivalist_1a,,,,,,,,,,,
0203a_Survivalist_2,0203a_Survivalist_2,@0203a_Survivalist,Objects\Characters\npc\Settlements\0203_survivalist.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disagreeing_ambient.timeline,SwapActive_02A_Survivalist_2,,,,,,,,,,,
02_Pennyfather,99B_Pennyfather_00,@99B_Pennyfather,Objects\Characters\npc\Settlements\0204_overseer.cdf,Libs\Timeline\Npc\settle_overseer_exit_01.timeline,Libs\Timeline\Npc\settle_overseer_intro_01.timeline,Libs\Timeline\Npc\settle_overseer_ambient_01.timeline,Libs\Timeline\Npc\settle_overseer_interact_01.timeline,,,,,,,,,,,,
0205a_Artificer,0205a_Artificer,@0205a_Artificer,Objects\Characters\npc\Settlements\0205_artificer.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_lookaround_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,
0207a_Commander,0207a_Commander,@0207a_Commander,Objects\Characters\npc\Settlements\0207_commander.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_01.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
0208_Alchemist,0208_Alchemist,@0208_Alchemist,Objects\Characters\npc\Settlements\0208_alchemist.cdf,Libs\Timeline\Npc\settle_ranger_outro_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,SwapActive_SyndicateRankNPC_On,,,,,,,,,,,
0209_Adjudicator,0209_Adjudicator,@0209_Adjudicator,Objects\Characters\npc\Settlements\0209_adjudicator.cdf,Libs\Timeline\Npc\settle_adjudicator_exit_01.timeline,Libs\Timeline\Npc\settle_adjudicator_intro_01.timeline,Libs\Timeline\Npc\settle_adjudicator_ambient_01.timeline,Libs\Timeline\Npc\settle_adjudicator_interact_01.timeline,SwapActive_RooseCovenantNPC_Off,,,,,,,,,,,
0209_Adjudicator_01,0209_Adjudicator_01,@0209_Adjudicator,Objects\Characters\npc\Settlements\0209_adjudicator.cdf,Libs\Timeline\Npc\skye_standhurt_bye.timeline,Libs\Timeline\Npc\skye_standhurt_greet.timeline,Libs\Timeline\Npc\skye_standhurt_idle.timeline,Libs\Timeline\Npc\skye_standhurt_interact.timeline,SwapActive_RooseCaptiveNPC_On,,,,,,,,,,,
0209b_Adjudicator,0209b_Adjudicator,@0209b_Adjudicator,Objects\Characters\npc\Settlements\0209b_adjudicator.cdf,Libs\Timeline\Npc\settle_adjudicator_exit_01.timeline,Libs\Timeline\Npc\settle_adjudicator_intro_01.timeline,Libs\Timeline\Npc\settle_adjudicator_ambient_01.timeline,Libs\Timeline\Npc\settle_adjudicator_interact_01.timeline,,,,,,,,,,,,
0210a_Barkeep,0210a_Barkeep,@0210a_Barkeep,Objects\Characters\npc\Settlements\0210a_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
0222a_Innkeep,0222a_Innkeep,@0222a_Innkeep,Objects\Characters\npc\Settlements\0222_innkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
